time,open,high,low,close,tick_volume,spread,real_volume
2025-02-13 13:30:00,153.818,154.01,153.471,153.575,3711,9,0
2025-02-13 13:45:00,153.577,153.633,153.419,153.511,2408,9,0
2025-02-13 14:00:00,153.513,153.603,153.381,153.398,1982,9,0
2025-02-13 14:15:00,153.401,153.543,153.385,153.504,1513,9,0
2025-02-13 14:30:00,153.502,153.57,153.367,153.424,1598,9,0
2025-02-13 14:45:00,153.423,153.523,153.344,153.512,1338,9,0
2025-02-13 15:00:00,153.514,153.717,153.433,153.689,2485,9,0
2025-02-13 15:15:00,153.687,153.687,153.289,153.381,2222,9,0
2025-02-13 15:30:00,153.382,153.397,153.149,153.202,1791,9,0
2025-02-13 15:45:00,153.199,153.199,153.072,153.133,1490,9,0
2025-02-13 16:00:00,153.135,153.164,153.008,153.012,1190,9,0
2025-02-13 16:15:00,153.015,153.053,152.919,152.934,1028,9,0
2025-02-13 16:30:00,152.933,153.154,152.925,153.142,1176,9,0
2025-02-13 16:45:00,153.142,153.174,153.069,153.173,837,9,0
2025-02-13 17:00:00,153.176,153.186,153.09,153.12,912,9,0
2025-02-13 17:15:00,153.121,153.136,153.049,153.11,823,9,0
2025-02-13 17:30:00,153.11,153.163,153.046,153.156,524,9,0
2025-02-13 17:45:00,153.156,153.195,153.091,153.168,793,9,0
2025-02-13 18:00:00,153.165,153.305,153.132,153.292,1035,9,0
2025-02-13 18:15:00,153.292,153.309,153.237,153.275,731,9,0
2025-02-13 18:30:00,153.276,153.344,153.189,153.256,2001,9,0
2025-02-13 18:45:00,153.259,153.302,153.199,153.268,1557,9,0
2025-02-13 19:00:00,153.268,153.274,153.042,153.042,925,9,0
2025-02-13 19:15:00,153.043,153.043,152.804,152.839,1119,9,0
2025-02-13 19:30:00,152.839,152.976,152.766,152.957,797,9,0
2025-02-13 19:45:00,152.955,153.012,152.889,152.93,896,9,0
2025-02-13 20:00:00,152.93,152.989,152.892,152.9,511,9,0
2025-02-13 20:15:00,152.899,152.917,152.706,152.818,835,9,0
2025-02-13 20:30:00,152.818,152.836,152.749,152.77,771,9,0
2025-02-13 20:45:00,152.767,152.805,152.694,152.74,621,9,0
2025-02-13 21:00:00,152.731,152.784,152.719,152.729,268,9,0
2025-02-13 21:15:00,152.729,152.78,152.727,152.78,229,9,0
2025-02-13 21:30:00,152.779,152.837,152.778,152.807,316,9,0
2025-02-13 21:45:00,152.803,152.822,152.742,152.793,344,9,0
2025-02-13 22:00:00,152.763,152.817,152.65,152.799,162,61,0
